,ECU Absolute Time,Atmospheric Pressure,Inclination Switch,Fault Code Count,Ignition Coil Current Diagnosis,Fault Light Mileage,Engine Operating Time,Ignition Advance Angle,Idling Correction Ignition Angle,Fuel Injection Prohibition Mode,Injection Mode,Bypass Delay Correction,ABV Opening,ABV Idling Correction,ABV Learning Value,Lambda Setting,Air-Fuel Ratio Rich,Closed Loop Control,Air Flow,Throttle Valve Air Flow,Intake Manifold Pressure,Intake Manifold Front Pressure,MFF_AD_ADD_MMV_REL,MFF_AD_FAC_MMV_REL,MFF_AD_ADD_MMV,MFF_AD_FAC_MMV,Fuel Injection Quantity,MFF_WUP_COR,Ignition Mode,Engine RPM,Engine RPM Limit,Idling Target RPM,Fuel Injection Start Angle,Fuel Pump State,Engine State,Engine Temperature,Water Temperature PWM,Ignition Magnetization Time,Fuel Injection Time,Closed Loop Fuel Correction,Intake Temperature,Combustion Chamber Intake Temperature,TPS Opening,TPS Idling Learning Value,Battery Voltage,O2 Voltage,Vehicle Speed,TPS Voltage,Seat Switch State
10,2023-04-17 14:16:23.151580160+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,96.5625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,41.01560925,13.968744636,509,742,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.417968131,0.01952941,1,1811,10600,1824,180.0,1,2,84,0.0,2.708,1.872,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.883786076,14.80775016,0.224608616,0
11,2023-04-17 14:16:23.603353856+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,96.5625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,41.031234244,13.968744636,509,744,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.417968131,0.01952941,1,1823,10600,1824,180.0,1,2,84,0.0,2.708,1.872,-15.002341376,40,48,0.277343608,0.214843024,13.124713694,0.859372096,14.905868880000002,0.224608616,0
12,2023-04-17 14:16:24.051238912+08:00,1007,0.777050013,0,0.102538716,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,96.5625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,40.515609442,13.968744636,504,739,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.386718139,0.01952941,1,1831,10600,1824,180.0,1,2,84,0.0,2.676,1.848,-15.002341376,40,48,0.277343608,0.214843024,12.999717616,0.87890328,14.971281359999999,0.224608616,0
13,2023-04-17 14:16:24.501075968+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,12.655803918000004,0.9371764680000005,0,5,0.0,96.5625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,40.953109274,13.968744636,513,750,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.414061882,0.01952941,1,1780,10600,1824,180.0,1,2,84,0.0,2.884,1.872,-15.002341376,40,48,0.277343608,0.214843024,13.124713694,0.87890328,14.5542768,0.224608616,0
14,2023-04-17 14:16:24.951622912+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,13.593294114000003,1.874666664000003,0,5,0.0,97.5,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,40.578109418,13.968744636,513,753,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.390624388,0.01952941,1,1756,10600,1824,180.0,1,2,84,0.0,2.836,1.852,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.859372096,14.35803936,0.224608616,0
15,2023-04-17 14:16:25.401088+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.5,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.031234244,13.968744636,509,741,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.417968131,0.01952941,1,1822,10600,1824,180.0,1,2,84,0.0,2.708,1.872,-15.002341376,40,48,0.277343608,0.214843024,12.937219577,0.859372096,14.897692320000003,0.224608616,0
16,2023-04-17 14:16:25.851449088+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,12.655803918000004,0.9371764680000005,0,5,0.0,96.5625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,40.718734364,13.968744636,511,744,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.402343135,0.01952941,1,1781,10600,1824,180.0,1,2,84,0.0,2.7880000000000003,1.86,-15.002341376,40,48,0.277343608,0.214843024,12.999717616,0.883786076,14.56245336,0.224608616,0
17,2023-04-17 14:16:26.301922048+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.5,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.140609202,13.968744636,509,745,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.425780629,0.01952941,1,1834,10600,1824,180.0,1,2,84,0.0,2.708,1.8800000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.124713694,0.869137688,14.995811040000001,0.224608616,0
18,2023-04-17 14:16:26.751360+08:00,1007,0.777050013,0,0.107421512,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.5,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.421859094,13.968744636,512,744,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.4414056250000002,0.01952941,1,1827,10600,1824,180.0,1,2,84,0.0,2.8040000000000003,1.8920000000000001,-15.002341376,40,48,0.277343608,0.214843024,12.74972546,0.844723708,14.938575120000001,0.224608616,0
19,2023-04-17 14:16:27.201142016+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.249568624000005,-0.4690588259999977,0,5,0.0,97.5,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.32810913,13.968744636,508,734,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.433593127,0.01952941,1,1863,10600,1824,180.0,1,2,84,0.0,2.68,1.8880000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.062215655,0.864254892,15.23293128,0.224608616,0
20,2023-04-17 14:16:27.652123904+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.5,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.359359118,13.968744636,511,746,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.437499376,0.01952941,1,1829,10600,1824,180.0,1,2,84,0.0,2.7680000000000002,1.8880000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.062215655,0.869137688,14.954928240000001,0.224608616,0
21,2023-04-17 14:16:28.101166848+08:00,1007,0.777050013,0,0.102538716,0,855.666663244,13.124549016000003,1.4059215660000035,0,5,0.0,98.4375,12.186117636000006,14.998588224000002,0.9999528959999999,128,28,41.32810913,13.968744636,518,758,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.433593127,0.01952941,1,1764,10600,1824,180.0,1,2,84,0.0,2.72,1.8880000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.869137688,14.42345184,0.224608616,0
22,2023-04-17 14:16:28.551238144+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,10.780823525999999,-0.9378039239999971,0,5,0.0,97.5,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,40.953109274,13.968744636,505,734,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.414061882,0.01952941,1,1861,10600,1824,180.0,1,2,84,0.0,2.708,1.872,-15.002341376,40,48,0.277343608,0.214843024,12.999717616,0.864254892,15.21657816,0.224608616,0
23,2023-04-17 14:16:29.001105152+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,12.187058820000004,0.4684313700000011,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,40.828109321999996,13.968744636,511,748,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.406249384,0.01952941,1,1788,10600,1823,180.0,1,2,85,0.0,2.708,1.864,-15.002341376,40,48,0.277343608,0.214843024,13.062215655,0.87890328,14.619689280000001,0.224608616,0
24,2023-04-17 14:16:29.451452928+08:00,1007,0.777050013,0,0.087890328,0,855.666663244,10.780823525999999,-0.9378039239999971,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.218734172,13.968744636,507,735,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.425780629,0.01952941,1,1864,10600,1823,180.0,1,2,85,0.0,2.74,1.8800000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.062215655,0.87890328,15.24110784,0.224608616,0
25,2023-04-17 14:16:29.901177856+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,12.655803918000004,0.9371764680000005,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,40.78123434,13.968744636,514,754,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.406249384,0.01952941,1,1761,10600,1823,180.0,1,2,85,0.0,2.74,1.864,-15.002341376,40,48,0.277343608,0.214843024,12.937219577,0.883786076,14.39892216,0.224608616,0
26,2023-04-17 14:16:30.353492992+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.203109178,13.968744636,511,749,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.425780629,0.01952941,1,1817,10600,1823,180.0,1,2,85,0.0,2.72,1.8800000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.062215655,0.864254892,14.856809520000002,0.224608616,0
27,2023-04-17 14:16:30.800803840+08:00,1007,0.777050013,0,0.102538716,0,855.666663244,13.124549016000003,1.4059215660000035,0,5,0.0,97.96875,12.186117636000006,14.998588224000002,0.9999528959999999,128,28,41.156234196,13.968744636,516,747,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.425780629,0.01952941,1,1768,10600,1823,180.0,1,2,85,0.0,2.74,1.8800000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.869137688,14.456158080000002,0.224608616,0
28,2023-04-17 14:16:31.253259008+08:00,1007,0.777050013,0,0.087890328,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,40.343734508,13.968744636,507,745,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.3789056410000002,0.01952941,1,1788,10600,1823,180.0,1,2,85,0.0,2.996,1.844,-15.002341376,40,48,0.277343608,0.214843024,12.999717616,0.87890328,14.619689280000001,0.224608616,0
29,2023-04-17 14:16:31.701061120+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,11.249568624000005,-0.4690588259999977,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,40.765609346,13.968744636,505,735,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.402343135,0.01952941,1,1843,10600,1823,180.0,1,2,85,0.0,2.692,1.86,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.874020484,15.069400080000001,0.224608616,0
30,2023-04-17 14:16:32.151424768+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.32810913,13.968744636,512,743,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.433593127,0.01952941,1,1819,10600,1823,180.0,1,2,85,0.0,2.708,1.8880000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.124713694,0.883786076,14.87316264,0.224608616,0
31,2023-04-17 14:16:32.601126912+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,9.84333333,-1.8752941199999995,0,5,0.0,96.09375,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,41.374984112,13.98436963,505,730,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.437499376,0.01952941,1,1901,10600,1823,180.0,1,2,85,0.0,2.664,1.8880000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.062215655,0.888668872,15.54364056,0.224608616,0
32,2023-04-17 14:16:33.051238912+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.140609202,13.968744636,510,743,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.425780629,0.01952941,1,1822,10600,1823,180.0,1,2,85,0.0,2.708,1.8800000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.898434464,14.897692320000003,0.224608616,0
33,2023-04-17 14:16:33.501035008+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.249568624000005,-0.4690588259999977,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.32810913,13.968744636,509,734,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.433593127,0.01952941,1,1842,10600,1823,180.0,1,2,85,0.0,2.708,1.8880000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.874020484,15.061223520000002,0.224608616,0
34,2023-04-17 14:16:33.951649024+08:00,1007,0.777050013,0,0.107421512,0,855.666663244,11.249568624000005,-0.4690588259999977,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.031234244,13.968744636,507,737,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.417968131,0.01952941,1,1847,10600,1823,180.0,1,2,85,0.0,2.72,1.872,-15.002341376,40,48,0.277343608,0.214843024,13.124713694,0.87890328,15.102106320000003,0.224608616,0
35,2023-04-17 14:16:34.403332864+08:00,1007,0.777050013,0,0.107421512,0,855.666663244,10.780823525999999,-0.9378039239999971,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.218734172,13.968744636,507,740,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.425780629,0.01952941,1,1865,10600,1823,180.0,1,2,85,0.0,2.852,1.8800000000000001,-15.002341376,40,48,0.277343608,0.214843024,12.74972546,0.893551668,15.2492844,0.224608616,0
36,2023-04-17 14:16:34.851928832+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.109359214,13.968744636,509,745,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.42187438,0.01952941,1,1831,10600,1823,180.0,1,2,85,0.0,2.708,1.8760000000000001,-15.002341376,40,48,0.277343608,0.214843024,12.999717616,0.893551668,14.971281359999999,0.224608616,0
37,2023-04-17 14:16:35.302032896+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,12.655803918000004,0.9371764680000005,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,40.70310937,13.968744636,512,748,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.3984368860000003,0.01952941,1,1772,10600,1823,180.0,1,2,85,0.0,2.708,1.86,-15.002341376,40,48,0.277343608,0.214843024,13.124713694,0.87890328,14.488864320000001,0.224608616,0
38,2023-04-17 14:16:35.753256960+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,12.187058820000004,0.4684313700000011,0,5,0.0,97.03125,11.248627440000007,14.998588224000002,0.9999528959999999,128,28,41.671858998,13.968744636,516,749,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.453124372,0.01952941,1,1807,10600,1823,180.0,1,2,85,0.0,2.692,1.9000000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.062215655,0.839840912,14.775043920000002,0.224608616,0
39,2023-04-17 14:16:36.201047040+08:00,1007,0.777050013,0,0.102538716,0,855.666663244,10.312078428,-1.406549022,0,5,0.0,96.09375,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,41.4062341,13.968744636,507,733,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.437499376,0.01952941,1,1891,10600,1823,180.0,1,2,85,0.0,2.676,1.8880000000000001,-15.002341376,40,48,0.277343608,0.214843024,12.999717616,0.869137688,15.46187496,0.224608616,0
40,2023-04-17 14:16:36.651614976+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,9.84333333,-1.8752941199999995,0,5,0.0,95.15625,9.37364704800001,14.998588224000002,0.9999528959999999,128,28,41.031234244,13.968744636,504,732,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.417968131,0.01952941,1,1881,10600,1823,180.0,1,2,85,0.0,2.852,1.872,-15.002341376,40,48,0.277343608,0.214843024,12.937219577,0.888668872,15.380109359999999,0.224608616,0
41,2023-04-17 14:16:37.101145856+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,12.655803918000004,0.9371764680000005,0,5,0.0,96.09375,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,40.921859286,13.968744636,512,748,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.410155633,0.01952941,1,1786,10600,1823,180.0,1,2,85,0.0,2.7680000000000002,1.868,-15.002341376,40,48,0.277343608,0.214843024,12.999717616,0.888668872,14.60333616,0.224608616,0
42,2023-04-17 14:16:37.551856128+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,11.249568624000005,-0.4690588259999977,0,5,0.0,96.09375,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,41.109359214,13.968744636,507,737,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.42187438,0.01952941,1,1854,10600,1823,180.0,1,2,85,0.0,2.708,1.8760000000000001,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.883786076,15.15934224,0.224608616,0
43,2023-04-17 14:16:38.030597888+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,12.655803918000004,0.9371764680000005,0,5,0.0,95.625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,40.765609346,13.968744636,512,747,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.390624388,0.015623528,1,1776,10600,1822,180.0,1,2,86,0.0,2.72,1.852,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.869137688,14.521570559999999,0.224608616,0
44,2023-04-17 14:16:38.451800064+08:00,1007,0.777050013,0,0.092773124,0,855.666663244,12.655803918000004,0.9371764680000005,0,5,0.0,95.625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,41.218734172,13.968744636,513,748,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.417968131,0.015623528,1,1798,10600,1822,180.0,1,2,86,0.0,2.74,1.872,-15.002341376,40,48,0.277343608,0.214843024,13.187211733,0.859372096,14.701454880000002,0.224608616,0
45,2023-04-17 14:16:38.901891072+08:00,1007,0.777050013,0,0.102538716,0,855.666663244,11.718313722000005,-0.00031372799999829226,0,5,0.0,95.625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,40.453109466,13.968744636,504,739,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.371093143,0.015623528,1,1824,10600,1822,180.0,1,2,86,0.0,2.884,1.836,-15.002341376,40,48,0.277343608,0.214843024,12.937219577,0.849606504,14.91404544,0.224608616,0
46,2023-04-17 14:16:39.351624960+08:00,1007,0.777050013,0,0.09765592000000001,0,855.666663244,11.249568624000005,-0.4690588259999977,0,5,0.0,95.625,10.311137244000008,14.998588224000002,0.9999528959999999,128,28,40.6249844,13.968744636,503,736,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.38281189,0.015623528,1,1855,10600,1822,180.0,1,2,86,0.0,2.692,1.848,-15.002341376,40,48,0.277343608,0.214843024,12.874721538,0.869137688,15.1675188,0.224608616,0
