,Atmospheric Pressure,Inclination Switch,Fault Code Count,Ignition Coil Current Diagnosis,Fault Light Mileage,Engine Operating Time,Ignition Advance Angle,Idling Correction Ignition Angle,Fuel Injection Prohibition Mode,Injection Mode,Bypass Delay Correction,ABV Opening,ABV Idling Correction,ABV Learning Value,Lambda Setting,Air-Fuel Ratio Rich,Closed Loop Control,Air Flow,Throttle Valve Air Flow,Intake Manifold Pressure,Intake Manifold Front Pressure,MFF_AD_ADD_MMV_REL,MFF_AD_FAC_MMV_REL,MFF_AD_ADD_MMV,MFF_AD_FAC_MMV,Fuel Injection Quantity,MFF_WUP_COR,Ignition Mode,Engine RPM,Engine RPM Limit,Idling Target RPM,Fuel Injection Start Angle,Fuel Pump State,Engine State,Engine Temperature,Water Temperature PWM,Ignition Magnetization Time,Fuel Injection Time,Closed Loop Fuel Correction,Intake Temperature,Combustion Chamber Intake Temperature,TPS Opening,TPS Idling Learning Value,Battery Voltage,O2 Voltage,Vehicle Speed,TPS Voltage,Seat Switch State,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle
70,0.8571428571428612,0.0,0.0,0.7999999999999997,0.0,0.0,0.1904761905777788,0.625,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3273787137619226,0.0180967873644401,0.5353697749196141,0.6448979591836734,0.0,0.0,0.0,0.0,0.3469516027655562,1.0,0.0,0.0140148392415498,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.3468879668049793,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.9468085106382976,0.0140148392415498,0.0030674846625767,0.0,0.5990840055863187,0.6311687037768543,0.4100356856290278,0.5068890894910265,0.4954028337673932,0.692234648640865,0.413445900134597,0.7623008124209362,0.133014310534933
75,0.8571428571428612,0.0,0.0,0.7999999999999997,0.0,0.0,0.1904761905777788,0.625,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3273787137619226,0.0180967873644401,0.5353697749196141,0.6448979591836734,0.0,0.0,0.0,0.0,0.3469516027655562,1.0,0.0,0.0140148392415498,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.3468879668049793,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.9468085106382976,0.0140148392415498,0.0030674846625767,0.0,0.607228361719364,0.6284159543839795,0.4096900036631657,0.485545324798837,0.4818973667068258,0.6720020839920888,0.4014808220713398,0.7348244980671741,0.1266153196340146
80,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3264385106780337,0.0180967873644401,0.5257234726688103,0.6299319727891155,0.0,0.0,0.0,0.0,0.3469516027655562,1.0,0.0,0.0234954657873041,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7427055702917773,0.3468879668049793,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.8235294084428038,0.9361702127659574,0.0234954657873041,0.0030674846625767,0.0,0.6016626689857616,0.6309211883189341,0.4115905423938564,0.5400424513676435,0.496255773645256,0.7155963833204477,0.4181883932597361,0.763840544624175,0.1441401234590942
85,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3264385106780337,0.0180967873644401,0.5257234726688103,0.6299319727891155,0.0,0.0,0.0,0.0,0.3469516027655562,1.0,0.0,0.0234954657873041,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7427055702917773,0.3468879668049793,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.8235294084428038,0.9361702127659574,0.0234954657873041,0.0030674846625767,0.0,0.6005704854350987,0.6518283983101096,0.4132906789036665,0.5495896815903596,0.4820373012449397,0.7005247230186371,0.4006639013254416,0.7394125450497021,0.140566409997149
90,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3292591199297,0.0180967873644401,0.527331189710611,0.6312925170068027,0.0,0.0,0.0,0.0,0.3488372093023255,1.0,0.0,0.0234954657873041,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.3485477178423237,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7647058779237366,0.957446808510638,0.0234954657873041,0.0030674846625767,0.0,0.5941352304932206,0.6465154133483342,0.4118193153950606,0.4832634286149716,0.5038968681447222,0.7006046685115329,0.4269028377592423,0.7707029548376423,0.1377656921459685
95,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3292591199297,0.0180967873644401,0.527331189710611,0.6312925170068027,0.0,0.0,0.0,0.0,0.3488372093023255,1.0,0.0,0.0234954657873041,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.3485477178423237,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7647058779237366,0.957446808510638,0.0234954657873041,0.0030674846625767,0.0,0.6059089602089013,0.6633192601421494,0.4118228041087031,0.4558883705143617,0.515211355285321,0.7177745832516974,0.4395594726121592,0.7781958871265534,0.1358769330331405
100,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3294471604983394,0.0180967873644401,0.527331189710611,0.6340136054421768,0.0,0.0,0.0,0.0,0.3488372093023255,1.0,0.0,0.0259686727122835,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.3485477178423237,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.9308510638297872,0.0259686727122835,0.0030674846625767,0.0,0.6065617865164812,0.6463269028803014,0.4146805615374463,0.4826128457891535,0.4951363811219867,0.6894006600592409,0.4183987220732044,0.748249107004068,0.1261603761600063
105,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3294471604983394,0.0180967873644401,0.527331189710611,0.6340136054421768,0.0,0.0,0.0,0.0,0.3488372093023255,1.0,0.0,0.0259686727122835,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.3485477178423237,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.9308510638297872,0.0259686727122835,0.0030674846625767,0.0,0.6032284967376716,0.6409233286598265,0.4136067110412761,0.4548585267419314,0.4853394757630502,0.684606413283182,0.4051606295088744,0.7538233331606725,0.1231558893387642
110,0.8571428571428612,0.0,0.0,0.8666666666666666,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3232418201687428,0.0180967873644401,0.5192926045016077,0.6272108843537414,0.0,0.0,0.0,0.0,0.343808925204274,1.0,0.0,0.0276174773289364,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7135278514588859,0.3435684647302904,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.588235295778599,0.952127659574468,0.0276174773289365,0.0030674846625767,0.0,0.5971411298033005,0.6336819729717539,0.4102397768544487,0.4924029576761602,0.4834654349876844,0.6849426842331117,0.4058908810864484,0.7333058667449324,0.12926962690299
115,0.8571428571428612,0.0,0.0,0.7999999999999997,0.0,0.0,0.1785714286222227,0.5833333333333334,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3285069574144506,0.0180967873644401,0.5337620578778135,0.6421768707482993,0.0,0.0,0.0,0.0,0.3482086737900691,1.0,0.0,0.0171063478977741,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.8514588859416443,0.3485477178423237,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.952127659574468,0.0171063478977741,0.0030674846625767,0.0,0.5647248193094043,0.6516531568813589,0.4078848673377612,0.5186289097601535,0.4909270540753134,0.7193606069060537,0.4183486938001421,0.747944697867942,0.1382452994803463
120,0.8571428571428612,0.0,0.0,0.7999999999999997,0.0,0.0,0.1785714286222227,0.5833333333333334,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3285069574144506,0.0180967873644401,0.5337620578778135,0.6421768707482993,0.0,0.0,0.0,0.0,0.3482086737900691,1.0,0.0,0.0171063478977741,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.8514588859416443,0.3485477178423237,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.952127659574468,0.0171063478977741,0.0030674846625767,0.0,0.5613069729458889,0.6258808749790344,0.4077829719683814,0.4790840738710401,0.5063485687744365,0.7195563548185816,0.4319269499789137,0.7761629795331584,0.1360067823042154
125,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.202380952279364,0.6666666666666667,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3239939826839922,0.0180967873644401,0.5337620578778135,0.6462585034013604,0.0,0.0,0.0,0.0,0.3444374607165305,1.0,0.0,0.0121599340478152,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.819628647214854,0.3443983402489626,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7647058779237366,0.9308510638297872,0.0121599340478152,0.0030674846625767,0.0,0.5695006700531277,0.6191975851849942,0.40766354737046,0.5417888702327839,0.4937415426237548,0.7176849306088892,0.4170920788768414,0.7526167806068258,0.1414087383101951
130,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.202380952279364,0.6666666666666667,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3239939826839922,0.0180967873644401,0.5337620578778135,0.6462585034013604,0.0,0.0,0.0,0.0,0.3444374607165305,1.0,0.0,0.0121599340478152,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.819628647214854,0.3443983402489626,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7647058779237366,0.9308510638297872,0.0121599340478152,0.0030674846625767,0.0,0.5820769449233635,0.6304940623739242,0.4095598789520097,0.5530047372794582,0.4657175024097437,0.6897977394978387,0.3849024705389062,0.716947189530533,0.1360686980836303
135,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3294471604983394,0.0180967873644401,0.527331189710611,0.6299319727891155,0.0,0.0,0.0,0.0,0.3488372093023255,1.0,0.0,0.0257625721352019,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.3485477178423237,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.5294117652595336,0.9308510638297872,0.025762572135202,0.0030674846625767,0.0,0.594670638983802,0.6285562416004806,0.4097943357164283,0.4565175849543644,0.5027637871928445,0.7233085623310946,0.4311957797727333,0.7746703617887976,0.1330483640141293
140,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1785714286222227,0.5833333333333334,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3256863481627844,0.0180967873644401,0.5305466237942122,0.6340136054421768,0.0,0.0,0.0,0.0,0.3463230672532998,1.0,0.0,0.0173124484748556,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7877984084880634,0.346058091286307,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.588235295778599,0.957446808510638,0.0173124484748556,0.0030674846625767,0.0,0.5823856492681093,0.6382431020407369,0.4100356565769006,0.5002112467421611,0.4772352126936578,0.688096146561204,0.3994106439379875,0.7404471180044231,0.1280222236134952
145,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1785714286222227,0.5833333333333334,0.0,0.0,0.0,0.9809523809523808,0.8636363635261697,0.0,0.0,1.0,1.0,0.3256863481627844,0.0180967873644401,0.5305466237942122,0.6340136054421768,0.0,0.0,0.0,0.0,0.3463230672532998,1.0,0.0,0.0173124484748556,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7877984084880634,0.346058091286307,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.588235295778599,0.957446808510638,0.0173124484748556,0.0030674846625767,0.0,0.5674894629847455,0.6499496159404704,0.4097333051900584,0.5189890334610827,0.4711692312180778,0.6974427955117706,0.3913750783262049,0.7210164791111214,0.1307573337815817
150,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3307634448398528,0.0180967873644401,0.527331189710611,0.6353741496598639,0.0,0.0,0.0,0.0,0.3500942803268385,1.0,0.0,0.0282357790601813,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.350207468879668,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.9414893617021276,0.0282357790601813,0.0030674846625767,0.0,0.553333896699673,0.6250399560496994,0.4070663513776485,0.5349847643156835,0.502238144387074,0.7263449561253131,0.4276273492931395,0.7693572250780376,0.1431210383609523
155,0.8571428571428612,0.0,0.0,0.7333333333333333,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3307634448398528,0.0180967873644401,0.527331189710611,0.6353741496598639,0.0,0.0,0.0,0.0,0.3500942803268385,1.0,0.0,0.0282357790601813,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7347480106100797,0.350207468879668,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.7058823474046712,0.9414893617021276,0.0282357790601813,0.0030674846625767,0.0,0.5743936587531305,0.6443658466676677,0.4098462465656088,0.5372668922702839,0.4938168678843004,0.7085562380508597,0.4199439805179468,0.7621152590829919,0.1313073458380618
160,0.8571428571428612,0.0,0.0,0.9333333333333332,0.0,0.0,0.1547619047111105,0.5,0.0,0.0,0.0,0.9904761904761904,0.9090909091790644,0.0,0.0,1.0,1.0,0.3341481759177831,0.0180967873644401,0.5321543408360129,0.6340136054421768,0.0,0.0,0.0,0.0,0.3526084223758642,1.0,0.0,0.02679307502061,0.0,0.047808764940239,1.0000000000000002,0.0,0.0,0.0249999999999999,0.0,0.7984084880636604,0.3526970954356846,0.0,0.0,0.2000000000000001,0.00305810397567,0.0,0.3529411737023356,0.9148936170212764,0.02679307502061,0.0030674846625767,0.0,0.6050692765032059,0.622565883531885,0.4123300304908321,0.4959956979614943,0.4690766057790844,0.7009353481774943,0.3907793087743514,0.7331756036721111,0.1237519973434568
